rank	source	target	cluster_1	cluster_2	mean	pvalue	interaction_key
1059	CXCL12	CXCR4	Hippocampus	Lateral_ventricle	0.3568432220007309		CXCL12|CXCR4|Hippocampus->Lateral_ventricle
1060	PDGFA	PDGFRA	Pyramidal_layer	Cortex_3	0.356836415452128		PDGFA|PDGFRA|Pyramidal_layer->Cortex_3
1061	CXCL12	CXCR4	Pyramidal_layer_dentate_gyrus	Cortex_3	0.35661935309269677		CXCL12|CXCR4|Pyramidal_layer_dentate_gyrus->Cortex_3
1062	CXCL12	CXCR4	Pyramidal_layer_dentate_gyrus	Striatum	0.35652133266082386		CXCL12|CXCR4|Pyramidal_layer_dentate_gyrus->Striatum
1063	SHH	PTCH1	Lateral_ventricle	Thalamus_2	0.3564904245814043		SHH|PTCH1|Lateral_ventricle->Thalamus_2
1064	PDGFA	PDGFRA	Pyramidal_layer_dentate_gyrus	Pyramidal_layer	0.35633569972521784	1.0	PDGFA|PDGFRA|Pyramidal_layer_dentate_gyrus->Pyramidal_layer
1065	CXCL12	CXCR4	Cortex_4	Pyramidal_layer_dentate_gyrus	0.35612913879593955		CXCL12|CXCR4|Cortex_4->Pyramidal_layer_dentate_gyrus
1066	VEGFA	KDR	Lateral_ventricle	Cortex_2	0.3560797034214222		VEGFA|KDR|Lateral_ventricle->Cortex_2
1067	CXCL12	CXCR4	Pyramidal_layer_dentate_gyrus	Cortex_2	0.3558378006570582		CXCL12|CXCR4|Pyramidal_layer_dentate_gyrus->Cortex_2
1068	CXCL12	CXCR4	Pyramidal_layer_dentate_gyrus	Pyramidal_layer	0.3553495370112464	0.04	CXCL12|CXCR4|Pyramidal_layer_dentate_gyrus->Pyramidal_layer
1069	CXCL12	CXCR4	Pyramidal_layer_dentate_gyrus	Cortex_1	0.3552680970883335		CXCL12|CXCR4|Pyramidal_layer_dentate_gyrus->Cortex_1
1070	SHH	PTCH1	Hypothalamus_1	Thalamus_1	0.3551607906748122		SHH|PTCH1|Hypothalamus_1->Thalamus_1
1071	CXCL12	CXCR4	Pyramidal_layer_dentate_gyrus	Thalamus_1	0.3548746772134811		CXCL12|CXCR4|Pyramidal_layer_dentate_gyrus->Thalamus_1
1072	VEGFA	KDR	Thalamus_2	Hippocampus	0.3544565446817459		VEGFA|KDR|Thalamus_2->Hippocampus
1073	VEGFA	KDR	Cortex_1	Cortex_4	0.3541470830642616		VEGFA|KDR|Cortex_1->Cortex_4
1074	WNT5A	FZD7	Lateral_ventricle	Lateral_ventricle	0.35347470683710913		WNT5A|FZD7|Lateral_ventricle->Lateral_ventricle
1075	KITL	KIT	Cortex_2	Thalamus_2	0.3533680579826192		KITL|KIT|Cortex_2->Thalamus_2
1076	KITL	KIT	Cortex_5	Cortex_4	0.3528106908588097		KITL|KIT|Cortex_5->Cortex_4
1077	VEGFA	KDR	Hypothalamus_2	Cortex_3	0.3525628315707978		VEGFA|KDR|Hypothalamus_2->Cortex_3
1078	VEGFA	KDR	Striatum	Cortex_5	0.35238779883314764		VEGFA|KDR|Striatum->Cortex_5
1079	BMP4	BMPR1A	Lateral_ventricle	Fiber_tract	0.352275365779433		BMP4|BMPR1A|Lateral_ventricle->Fiber_tract
1080	DLK1	NOTCH1	Striatum	Hypothalamus_2	0.35224911669699693		DLK1|NOTCH1|Striatum->Hypothalamus_2
1081	VEGFA	KDR	Cortex_3	Thalamus_1	0.3520564234669121		VEGFA|KDR|Cortex_3->Thalamus_1
1082	DLK1	NOTCH1	Hypothalamus_2	Thalamus_2	0.351953644681848		DLK1|NOTCH1|Hypothalamus_2->Thalamus_2
1083	EFNB2	EPHA4	Thalamus_2	Fiber_tract	0.3519468047961065		EFNB2|EPHA4|Thalamus_2->Fiber_tract
1084	BMP4	BMPR1A	Lateral_ventricle	Cortex_2	0.351824747990939		BMP4|BMPR1A|Lateral_ventricle->Cortex_2
1085	CXCL12	CXCR4	Cortex_3	Hippocampus	0.35181714968103595		CXCL12|CXCR4|Cortex_3->Hippocampus
1086	VEGFA	KDR	Lateral_ventricle	Hippocampus	0.35159934982753327		VEGFA|KDR|Lateral_ventricle->Hippocampus
1087	SHH	PTCH1	Hypothalamus_2	Thalamus_1	0.35104832347919546		SHH|PTCH1|Hypothalamus_2->Thalamus_1
1088	VEGFA	KDR	Thalamus_2	Hypothalamus_2	0.35081924496797434		VEGFA|KDR|Thalamus_2->Hypothalamus_2
1089	SHH	PTCH1	Cortex_3	Thalamus_1	0.3506763415573384		SHH|PTCH1|Cortex_3->Thalamus_1
1090	VEGFA	KDR	Cortex_1	Hypothalamus_1	0.35055554086566454		VEGFA|KDR|Cortex_1->Hypothalamus_1
1091	VEGFA	KDR	Hypothalamus_2	Pyramidal_layer	0.3503684805972236		VEGFA|KDR|Hypothalamus_2->Pyramidal_layer
1092	DLK1	NOTCH1	Striatum	Thalamus_1	0.3500127801157371		DLK1|NOTCH1|Striatum->Thalamus_1
1093	SHH	PTCH1	Cortex_1	Thalamus_1	0.3498879728718083		SHH|PTCH1|Cortex_1->Thalamus_1
1094	VEGFA	KDR	Hypothalamus_2	Fiber_tract	0.34974662588459504		VEGFA|KDR|Hypothalamus_2->Fiber_tract
1095	CXCL12	CXCR4	Cortex_4	Hippocampus	0.3493166433672241		CXCL12|CXCR4|Cortex_4->Hippocampus
1096	KITL	KIT	Cortex_1	Cortex_1	0.34909688749573603		KITL|KIT|Cortex_1->Cortex_1
1097	EFNB2	EPHA4	Pyramidal_layer_dentate_gyrus	Fiber_tract	0.34879778606360434		EFNB2|EPHA4|Pyramidal_layer_dentate_gyrus->Fiber_tract
1098	VEGFA	KDR	Thalamus_2	Cortex_1	0.3485523911407261		VEGFA|KDR|Thalamus_2->Cortex_1
1099	VEGFA	KDR	Thalamus_2	Pyramidal_layer_dentate_gyrus	0.3483674307536407		VEGFA|KDR|Thalamus_2->Pyramidal_layer_dentate_gyrus
1100	VEGFA	KDR	Thalamus_1	Cortex_2	0.3480970314249099		VEGFA|KDR|Thalamus_1->Cortex_2
1101	VEGFA	KDR	Lateral_ventricle	Hypothalamus_2	0.3479620501137617		VEGFA|KDR|Lateral_ventricle->Hypothalamus_2
1102	BMP4	BMPR1A	Lateral_ventricle	Thalamus_1	0.347745526194181		BMP4|BMPR1A|Lateral_ventricle->Thalamus_1
1103	CXCL12	CXCR4	Cortex_3	Hypothalamus_1	0.3476731486543355		CXCL12|CXCR4|Cortex_3->Hypothalamus_1
1104	KITL	KIT	Hypothalamus_2	Cortex_5	0.3470433090626238		KITL|KIT|Hypothalamus_2->Cortex_5
1105	SHH	PTCH1	Thalamus_2	Thalamus_1	0.3469116598166083		SHH|PTCH1|Thalamus_2->Thalamus_1
1106	VEGFA	KDR	Cortex_5	Cortex_2	0.3465737028743722		VEGFA|KDR|Cortex_5->Cortex_2
1107	EFNB2	EPHA4	Hippocampus	Hypothalamus_1	0.34653906033478277		EFNB2|EPHA4|Hippocampus->Hypothalamus_1
1108	CXCL12	CXCR4	Cortex_3	Fiber_tract	0.34640558740783717		CXCL12|CXCR4|Cortex_3->Fiber_tract
1109	VEGFA	KDR	Hypothalamus_2	Striatum	0.34640028460575645		VEGFA|KDR|Hypothalamus_2->Striatum
1110	VEGFA	KDR	Lateral_ventricle	Cortex_1	0.34569519628651346		VEGFA|KDR|Lateral_ventricle->Cortex_1
1111	DLK1	NOTCH1	Hypothalamus_2	Hypothalamus_1	0.34560405738821964		DLK1|NOTCH1|Hypothalamus_2->Hypothalamus_1
1112	VEGFA	KDR	Lateral_ventricle	Pyramidal_layer_dentate_gyrus	0.34551023589942803		VEGFA|KDR|Lateral_ventricle->Pyramidal_layer_dentate_gyrus
1113	CXCL12	CXCR4	Cortex_4	Hypothalamus_1	0.3451726423405237		CXCL12|CXCR4|Cortex_4->Hypothalamus_1
1114	KITL	KIT	Pyramidal_layer	Pyramidal_layer	0.3451471516773814	0.57	KITL|KIT|Pyramidal_layer->Pyramidal_layer
1115	CXCL12	CXCR4	Cortex_3	Thalamus_2	0.34473058351829566		CXCL12|CXCR4|Cortex_3->Thalamus_2
1116	CXCL12	CXCR4	Cortex_3	Cortex_5	0.34429491573440735		CXCL12|CXCR4|Cortex_3->Cortex_5
1117	KITL	KIT	Cortex_1	Striatum	0.34426292623221344		KITL|KIT|Cortex_1->Striatum
1118	CXCL12	CXCR4	Cortex_4	Fiber_tract	0.34390508109402534		CXCL12|CXCR4|Cortex_4->Fiber_tract
1119	KITL	KIT	Hippocampus	Pyramidal_layer_dentate_gyrus	0.3438336510698854		KITL|KIT|Hippocampus->Pyramidal_layer_dentate_gyrus
1120	VEGFA	KDR	Cortex_1	Cortex_3	0.3436700361362577		VEGFA|KDR|Cortex_1->Cortex_3
1121	VEGFA	KDR	Thalamus_1	Hippocampus	0.3436166778310209		VEGFA|KDR|Thalamus_1->Hippocampus
1122	DLK1	NOTCH1	Hypothalamus_2	Pyramidal_layer_dentate_gyrus	0.34343429228183		DLK1|NOTCH1|Hypothalamus_2->Pyramidal_layer_dentate_gyrus
1123	SHH	PTCH1	Cortex_4	Thalamus_1	0.34307900908037653		SHH|PTCH1|Cortex_4->Thalamus_1
1124	DLK1	NOTCH1	Hypothalamus_2	Cortex_1	0.34277465364257753		DLK1|NOTCH1|Hypothalamus_2->Cortex_1
1125	KITL	KIT	Pyramidal_layer_dentate_gyrus	Cortex_5	0.34241049309765237		KITL|KIT|Pyramidal_layer_dentate_gyrus->Cortex_5
1126	CXCL12	CXCR4	Cortex_3	Cortex_4	0.3423017010506822		CXCL12|CXCR4|Cortex_3->Cortex_4
1127	VEGFA	KDR	Pyramidal_layer_dentate_gyrus	Lateral_ventricle	0.3422696412068789		VEGFA|KDR|Pyramidal_layer_dentate_gyrus->Lateral_ventricle
1128	CXCL12	CXCR4	Cortex_4	Thalamus_2	0.34223007720448384		CXCL12|CXCR4|Cortex_4->Thalamus_2
1129	CXCL12	CXCR4	Cortex_3	Hypothalamus_2	0.34218019629777774		CXCL12|CXCR4|Cortex_3->Hypothalamus_2
1130	VEGFA	KDR	Cortex_5	Hippocampus	0.34209334928048324		VEGFA|KDR|Cortex_5->Hippocampus
1131	CXCL12	CXCR4	Cortex_4	Cortex_5	0.3417944094205955		CXCL12|CXCR4|Cortex_4->Cortex_5
1132	VEGFA	KDR	Cortex_1	Pyramidal_layer	0.3414756851626834		VEGFA|KDR|Cortex_1->Pyramidal_layer
1133	CXCL12	CXCR4	Cortex_3	Cortex_3	0.34138112783920566		CXCL12|CXCR4|Cortex_3->Cortex_3
1134	CXCL12	CXCR4	Cortex_3	Striatum	0.34128310740733275		CXCL12|CXCR4|Cortex_3->Striatum
1135	DLK1	NOTCH1	Striatum	Striatum	0.3408740058638691		DLK1|NOTCH1|Striatum->Striatum
1136	VEGFA	KDR	Cortex_1	Fiber_tract	0.34085383045005485		VEGFA|KDR|Cortex_1->Fiber_tract
1137	SPP1	CD44	Lateral_ventricle	Lateral_ventricle	0.3406128927355721		SPP1|CD44|Lateral_ventricle->Lateral_ventricle
1138	CXCL12	CXCR4	Cortex_3	Cortex_2	0.3405995754035671		CXCL12|CXCR4|Cortex_3->Cortex_2
1139	CXCL12	CXCR4	Hippocampus	Pyramidal_layer_dentate_gyrus	0.34053767546932406		CXCL12|CXCR4|Hippocampus->Pyramidal_layer_dentate_gyrus
1140	CXCL12	CXCR4	Cortex_3	Pyramidal_layer	0.3401113117577553		CXCL12|CXCR4|Cortex_3->Pyramidal_layer
1141	CXCL12	CXCR4	Cortex_3	Cortex_1	0.3400298718348424		CXCL12|CXCR4|Cortex_3->Cortex_1
1142	VEGFA	KDR	Thalamus_1	Hypothalamus_2	0.3399793781172493		VEGFA|KDR|Thalamus_1->Hypothalamus_2
1143	CXCL12	CXCR4	Cortex_1	Lateral_ventricle	0.33985491549105235		CXCL12|CXCR4|Cortex_1->Lateral_ventricle
1144	CXCL12	CXCR4	Cortex_4	Cortex_4	0.33980119473687037		CXCL12|CXCR4|Cortex_4->Cortex_4
1145	CXCL12	CXCR4	Cortex_4	Hypothalamus_2	0.3396796899839659		CXCL12|CXCR4|Cortex_4->Hypothalamus_2
1146	CXCL12	CXCR4	Cortex_3	Thalamus_1	0.33963645195999		CXCL12|CXCR4|Cortex_3->Thalamus_1
1147	CXCL12	CXCR4	Cortex_4	Cortex_3	0.33888062152539383		CXCL12|CXCR4|Cortex_4->Cortex_3
1148	CXCL12	CXCR4	Cortex_4	Striatum	0.33878260109352093		CXCL12|CXCR4|Cortex_4->Striatum
1149	VEGFA	KDR	Cortex_5	Hypothalamus_2	0.33845604956671166		VEGFA|KDR|Cortex_5->Hypothalamus_2
1150	CXCL12	CXCR4	Cortex_4	Cortex_2	0.3380990690897553		CXCL12|CXCR4|Cortex_4->Cortex_2
1151	VEGFA	KDR	Thalamus_2	Thalamus_2	0.33783825843905413		VEGFA|KDR|Thalamus_2->Thalamus_2
1152	VEGFA	KDR	Thalamus_1	Cortex_1	0.33771252429000115		VEGFA|KDR|Thalamus_1->Cortex_1
1153	VEGFA	KDR	Striatum	Thalamus_1	0.3376578472878768		VEGFA|KDR|Striatum->Thalamus_1
1154	FGF10	FGFR2	Cortex_4	Thalamus_1	0.33761421582479584		FGF10|FGFR2|Cortex_4->Thalamus_1
1155	CXCL12	CXCR4	Cortex_4	Pyramidal_layer	0.33761080544394345		CXCL12|CXCR4|Cortex_4->Pyramidal_layer
1156	CXCL12	CXCR4	Cortex_4	Cortex_1	0.3375293655210306		CXCL12|CXCR4|Cortex_4->Cortex_1
1157	VEGFA	KDR	Thalamus_1	Pyramidal_layer_dentate_gyrus	0.3375275639029157		VEGFA|KDR|Thalamus_1->Pyramidal_layer_dentate_gyrus
1158	VEGFA	KDR	Cortex_1	Striatum	0.33750748917121626		VEGFA|KDR|Cortex_1->Striatum
1159	CXCL12	CXCR4	Cortex_4	Thalamus_1	0.33713594564617816		CXCL12|CXCR4|Cortex_4->Thalamus_1
1160	KITL	KIT	Striatum	Cortex_5	0.3370166374708784		KITL|KIT|Striatum->Cortex_5
1161	VEGFA	KDR	Pyramidal_layer_dentate_gyrus	Cortex_5	0.33685899045483136		VEGFA|KDR|Pyramidal_layer_dentate_gyrus->Cortex_5
1162	DLK1	NOTCH1	Striatum	Hippocampus	0.33683629143134886		DLK1|NOTCH1|Striatum->Hippocampus
1163	SHH	PTCH1	Cortex_2	Thalamus_1	0.33668121420163466		SHH|PTCH1|Cortex_2->Thalamus_1
1164	VEGFA	KDR	Cortex_5	Cortex_1	0.3361891957394635		VEGFA|KDR|Cortex_5->Cortex_1
1165	VEGFA	KDR	Cortex_5	Pyramidal_layer_dentate_gyrus	0.33600423535237806		VEGFA|KDR|Cortex_5->Pyramidal_layer_dentate_gyrus
1166	EFNB2	EPHA4	Fiber_tract	Fiber_tract	0.33589300209969547		EFNB2|EPHA4|Fiber_tract->Fiber_tract
1167	VEGFA	KDR	Cortex_2	Cortex_2	0.33567495203435654		VEGFA|KDR|Cortex_2->Cortex_2
1168	KITL	KIT	Cortex_3	Cortex_4	0.33508636432438077		KITL|KIT|Cortex_3->Cortex_4
1169	BMP4	BMPR1A	Fiber_tract	Pyramidal_layer	0.3350238481413273		BMP4|BMPR1A|Fiber_tract->Pyramidal_layer
1170	VEGFA	KDR	Thalamus_2	Cortex_4	0.33501360544601716		VEGFA|KDR|Thalamus_2->Cortex_4
1171	VEGFA	KDR	Lateral_ventricle	Thalamus_2	0.3349810635848415		VEGFA|KDR|Lateral_ventricle->Thalamus_2
1172	SHH	PTCH1	Fiber_tract	Thalamus_1	0.3341048019457716		SHH|PTCH1|Fiber_tract->Thalamus_1
1173	CXCL12	CXCR4	Hippocampus	Hippocampus	0.33372518004060864		CXCL12|CXCR4|Hippocampus->Hippocampus
1174	SHH	PTCH1	Cortex_5	Thalamus_1	0.33347126273407635		SHH|PTCH1|Cortex_5->Thalamus_1
1175	DLK1	NOTCH1	Hypothalamus_2	Cortex_4	0.33340593136255403		DLK1|NOTCH1|Hypothalamus_2->Cortex_4
1176	BMP4	BMPR1A	Fiber_tract	Cortex_5	0.3332227474900032		BMP4|BMPR1A|Fiber_tract->Cortex_5
1177	EFNB2	EPHA4	Hypothalamus_2	Fiber_tract	0.33283481028921724		EFNB2|EPHA4|Hypothalamus_2->Fiber_tract
1178	VEGFA	KDR	Hypothalamus_1	Cortex_2	0.3325142291555974		VEGFA|KDR|Hypothalamus_1->Cortex_2
1179	SHH	PTCH1	Pyramidal_layer	Thalamus_1	0.33237208253905365		SHH|PTCH1|Pyramidal_layer->Thalamus_1
1180	VEGFA	KDR	Lateral_ventricle	Cortex_4	0.3321564105918045		VEGFA|KDR|Lateral_ventricle->Cortex_4
1181	DLK1	NOTCH1	Striatum	Cortex_2	0.3319648171782551		DLK1|NOTCH1|Striatum->Cortex_2
1182	VEGFA	KDR	Thalamus_2	Hypothalamus_1	0.3314220632474201		VEGFA|KDR|Thalamus_2->Hypothalamus_1
1183	VEGFA	KDR	Cortex_4	Cortex_2	0.3312702438643555		VEGFA|KDR|Cortex_4->Cortex_2
1184	VEGFA	KDR	Cortex_2	Hippocampus	0.33119459844046756		VEGFA|KDR|Cortex_2->Hippocampus
1185	KITL	KIT	Cortex_5	Cortex_3	0.3310106180613953		KITL|KIT|Cortex_5->Cortex_3
1186	CXCL12	CXCR4	Hippocampus	Hypothalamus_1	0.3295811790139082		CXCL12|CXCR4|Hippocampus->Hypothalamus_1
1187	BMP4	BMPR1A	Fiber_tract	Hypothalamus_1	0.32956661385217134		BMP4|BMPR1A|Fiber_tract->Hypothalamus_1
1188	SHH	PTCH1	Hippocampus	Thalamus_1	0.32936151897708515		SHH|PTCH1|Hippocampus->Thalamus_1
1189	BMP4	BMPR1A	Fiber_tract	Thalamus_2	0.3293473463337923		BMP4|BMPR1A|Fiber_tract->Thalamus_2
1190	DLK1	NOTCH1	Lateral_ventricle	Cortex_5	0.32922616349832295		DLK1|NOTCH1|Lateral_ventricle->Cortex_5
1191	BMP4	BMPR1A	Lateral_ventricle	Cortex_3	0.329161504923041		BMP4|BMPR1A|Lateral_ventricle->Cortex_3
1192	BMP4	BMPR1A	Fiber_tract	Striatum	0.3288759966468968		BMP4|BMPR1A|Fiber_tract->Striatum
1193	DLK1	NOTCH1	Hypothalamus_2	Cortex_3	0.3288627052664735		DLK1|NOTCH1|Hypothalamus_2->Cortex_3
1194	EFNB2	EPHA4	Hippocampus	Lateral_ventricle	0.3287371557690155		EFNB2|EPHA4|Hippocampus->Lateral_ventricle
1195	VEGFA	KDR	Lateral_ventricle	Hypothalamus_1	0.3285648683932074		VEGFA|KDR|Lateral_ventricle->Hypothalamus_1
1196	CXCL12	CXCR4	Hippocampus	Fiber_tract	0.32831361776740986		CXCL12|CXCR4|Hippocampus->Fiber_tract
1197	SHH	PTCH1	Thalamus_1	Hypothalamus_2	0.3282839111479172		SHH|PTCH1|Thalamus_1->Hypothalamus_2
1198	SHH	PTCH1	Lateral_ventricle	Thalamus_1	0.3282049442861142		SHH|PTCH1|Lateral_ventricle->Thalamus_1
1199	VEGFA	KDR	Hypothalamus_1	Hippocampus	0.3280338755617085		VEGFA|KDR|Hypothalamus_1->Hippocampus
1200	VEGFA	KDR	Cortex_2	Hypothalamus_2	0.327557298726696		VEGFA|KDR|Cortex_2->Hypothalamus_2
1201	VEGFA	KDR	Thalamus_1	Thalamus_2	0.3269983915883291		VEGFA|KDR|Thalamus_1->Thalamus_2
1202	VEGFA	KDR	Cortex_4	Hippocampus	0.32678989027046657		VEGFA|KDR|Cortex_4->Hippocampus
1203	BMP4	BMPR1A	Lateral_ventricle	Cortex_4	0.3267601469200663		BMP4|BMPR1A|Lateral_ventricle->Cortex_4
1204	CXCL12	CXCR4	Hippocampus	Thalamus_2	0.32663861387786836		CXCL12|CXCR4|Hippocampus->Thalamus_2
1205	DLK1	NOTCH1	Thalamus_2	Lateral_ventricle	0.3266220519629618		DLK1|NOTCH1|Thalamus_2->Lateral_ventricle
1206	CXCL12	CXCR4	Hippocampus	Cortex_5	0.32620294609398004		CXCL12|CXCR4|Hippocampus->Cortex_5
1207	FGF10	FGFR2	Hippocampus	Thalamus_1	0.3261359006249782		FGF10|FGFR2|Hippocampus->Thalamus_1
1208	VEGFA	KDR	Cortex_5	Thalamus_2	0.32547506303779145		VEGFA|KDR|Cortex_5->Thalamus_2
1209	VEGFA	KDR	Cortex_3	Cortex_2	0.32545796337509486		VEGFA|KDR|Cortex_3->Cortex_2
1210	VEGFA	KDR	Cortex_2	Cortex_1	0.3252904448994478		VEGFA|KDR|Cortex_2->Cortex_1
1211	VEGFA	KDR	Cortex_2	Pyramidal_layer_dentate_gyrus	0.3251054845123624		VEGFA|KDR|Cortex_2->Pyramidal_layer_dentate_gyrus
1212	EFNB2	EPHA4	Thalamus_2	Hypothalamus_1	0.32501870236144614		EFNB2|EPHA4|Thalamus_2->Hypothalamus_1
1213	VEGFA	KDR	Thalamus_2	Cortex_3	0.3245365585180132		VEGFA|KDR|Thalamus_2->Cortex_3
1214	VEGFA	KDR	Hypothalamus_1	Hypothalamus_2	0.3243965758479369		VEGFA|KDR|Hypothalamus_1->Hypothalamus_2
1215	KITL	KIT	Cortex_1	Hypothalamus_1	0.3243193975453016		KITL|KIT|Cortex_1->Hypothalamus_1
1216	CXCL12	CXCR4	Hippocampus	Cortex_4	0.3242097314102549		CXCL12|CXCR4|Hippocampus->Cortex_4
1217	VEGFA	KDR	Thalamus_1	Cortex_4	0.32417373859529214		VEGFA|KDR|Thalamus_1->Cortex_4
1218	CXCL12	CXCR4	Hippocampus	Hypothalamus_2	0.32408822665735043		CXCL12|CXCR4|Hippocampus->Hypothalamus_2
1219	FGF10	FGFR2	Cortex_1	Thalamus_1	0.3237144768850807		FGF10|FGFR2|Cortex_1->Thalamus_1
1220	KITL	KIT	Fiber_tract	Pyramidal_layer_dentate_gyrus	0.3235504029455407		KITL|KIT|Fiber_tract->Pyramidal_layer_dentate_gyrus
1221	CXCL12	CXCR4	Cortex_1	Pyramidal_layer_dentate_gyrus	0.32354936895964553		CXCL12|CXCR4|Cortex_1->Pyramidal_layer_dentate_gyrus
1222	FGF10	FGFR2	Cortex_2	Thalamus_1	0.32333319538663496		FGF10|FGFR2|Cortex_2->Thalamus_1
1223	CXCL12	CXCR4	Hippocampus	Cortex_3	0.32328915819877835		CXCL12|CXCR4|Hippocampus->Cortex_3
1224	CXCL12	CXCR4	Hippocampus	Striatum	0.32319113776690545		CXCL12|CXCR4|Hippocampus->Striatum
1225	VEGFA	KDR	Cortex_4	Hypothalamus_2	0.323152590556695		VEGFA|KDR|Cortex_4->Hypothalamus_2
1226	SHH	PTCH1	Striatum	Hypothalamus_2	0.3230757428087575		SHH|PTCH1|Striatum->Hypothalamus_2
1227	VEGFA	KDR	Cortex_5	Cortex_4	0.3226504100447545		VEGFA|KDR|Cortex_5->Cortex_4
1228	CXCL12	CXCR4	Hippocampus	Cortex_2	0.3225076057631398		CXCL12|CXCR4|Hippocampus->Cortex_2
1229	VEGFA	KDR	Hippocampus	Lateral_ventricle	0.32242373063911034		VEGFA|KDR|Hippocampus->Lateral_ventricle
1230	VEGFA	KDR	Thalamus_2	Pyramidal_layer	0.32234220754443893		VEGFA|KDR|Thalamus_2->Pyramidal_layer
1231	VEGFA	KDR	Hypothalamus_1	Cortex_1	0.3221297220206887		VEGFA|KDR|Hypothalamus_1->Cortex_1
1232	VEGFA	KDR	Pyramidal_layer_dentate_gyrus	Thalamus_1	0.32212903890956057		VEGFA|KDR|Pyramidal_layer_dentate_gyrus->Thalamus_1
1233	CXCL12	CXCR4	Hippocampus	Pyramidal_layer	0.32201934211732797		CXCL12|CXCR4|Hippocampus->Pyramidal_layer
1234	VEGFA	KDR	Hypothalamus_1	Pyramidal_layer_dentate_gyrus	0.32194476163360325		VEGFA|KDR|Hypothalamus_1->Pyramidal_layer_dentate_gyrus
1235	CXCL12	CXCR4	Hippocampus	Cortex_1	0.3219379021944151		CXCL12|CXCR4|Hippocampus->Cortex_1
1236	EFNB2	EPHA4	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	0.32186968362894397		EFNB2|EPHA4|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
1237	KITL	KIT	Lateral_ventricle	Cortex_5	0.32183889270752897		KITL|KIT|Lateral_ventricle->Cortex_5
1238	VEGFA	KDR	Fiber_tract	Lateral_ventricle	0.32172858449938524		VEGFA|KDR|Fiber_tract->Lateral_ventricle
1239	VEGFA	KDR	Thalamus_2	Fiber_tract	0.3217203528318104		VEGFA|KDR|Thalamus_2->Fiber_tract
1240	VEGFA	KDR	Lateral_ventricle	Cortex_3	0.32167936366380057		VEGFA|KDR|Lateral_ventricle->Cortex_3
1241	CXCL12	CXCR4	Thalamus_1	Lateral_ventricle	0.32156285019474207		CXCL12|CXCR4|Thalamus_1->Lateral_ventricle
1242	CXCL12	CXCR4	Hippocampus	Thalamus_1	0.3215444823195627		CXCL12|CXCR4|Hippocampus->Thalamus_1
1243	FGF10	FGFR2	Hypothalamus_1	Thalamus_1	0.3214667369113373		FGF10|FGFR2|Hypothalamus_1->Thalamus_1
1244	VEGFA	KDR	Cortex_3	Hippocampus	0.32097760978120593		VEGFA|KDR|Cortex_3->Hippocampus
1245	VEGFA	KDR	Cortex_4	Cortex_1	0.32088573672944676		VEGFA|KDR|Cortex_4->Cortex_1
1246	VEGFA	KDR	Cortex_4	Pyramidal_layer_dentate_gyrus	0.3207007763423613		VEGFA|KDR|Cortex_4->Pyramidal_layer_dentate_gyrus
1247	VEGFA	KDR	Thalamus_1	Hypothalamus_1	0.3205821963966951		VEGFA|KDR|Thalamus_1->Hypothalamus_1
1248	BMP4	BMPR1A	Cortex_5	Pyramidal_layer	0.3205783993938106		BMP4|BMPR1A|Cortex_5->Pyramidal_layer
1249	SHH	PTCH1	Hypothalamus_1	Hypothalamus_2	0.32035366868510834		SHH|PTCH1|Hypothalamus_1->Hypothalamus_2
1250	FGF10	FGFR2	Pyramidal_layer	Hippocampus	0.31992242980072394		FGF10|FGFR2|Pyramidal_layer->Hippocampus
1251	NRG1	ERBB4	Hypothalamus_2	Striatum	0.3198969128957995		NRG1|ERBB4|Hypothalamus_2->Striatum
1252	VEGFA	KDR	Lateral_ventricle	Pyramidal_layer	0.3194850126902263		VEGFA|KDR|Lateral_ventricle->Pyramidal_layer
1253	VEGFA	KDR	Cortex_5	Hypothalamus_1	0.31905886784615745		VEGFA|KDR|Cortex_5->Hypothalamus_1
1254	VEGFA	KDR	Lateral_ventricle	Fiber_tract	0.31886315797759773		VEGFA|KDR|Lateral_ventricle->Fiber_tract
1255	DLK1	NOTCH1	Striatum	Thalamus_2	0.31883848278807614		DLK1|NOTCH1|Striatum->Thalamus_2
1256	BMP4	BMPR1A	Cortex_5	Cortex_5	0.3187772987424865		BMP4|BMPR1A|Cortex_5->Cortex_5
1257	KITL	KIT	Hypothalamus_2	Cortex_4	0.31873089261933707		KITL|KIT|Hypothalamus_2->Cortex_4
1258	VEGFA	KDR	Thalamus_2	Striatum	0.3183740115529718		VEGFA|KDR|Thalamus_2->Striatum
1259	EFNB2	EPHA4	Thalamus_1	Fiber_tract	0.31809956546018614		EFNB2|EPHA4|Thalamus_1->Fiber_tract
1260	FGF10	FGFR2	Striatum	Thalamus_1	0.31792203844574246		FGF10|FGFR2|Striatum->Thalamus_1
1261	VEGFA	KDR	Cortex_3	Hypothalamus_2	0.31734031006743435		VEGFA|KDR|Cortex_3->Hypothalamus_2
1262	DLK1	NOTCH1	Hypothalamus_2	Pyramidal_layer	0.31721947194639605		DLK1|NOTCH1|Hypothalamus_2->Pyramidal_layer
1263	FGF10	FGFR2	Pyramidal_layer_dentate_gyrus	Hippocampus	0.31712291470744114		FGF10|FGFR2|Pyramidal_layer_dentate_gyrus->Hippocampus
