cluster_1	cluster_2	pair_key	radius_index	radius_start	radius_end	cooccurrence
Cortex_4	Cortex_3	Cortex_4->Cortex_3	22	3884.796143	4055.125	1.540100574
Cortex_4	Cortex_3	Cortex_4->Cortex_3	23	4055.125	4225.454102	1.491726875
Cortex_4	Cortex_4	Cortex_4->Cortex_4	0	137.5572662	307.8862915	9.949136734
Cortex_4	Cortex_4	Cortex_4->Cortex_4	1	307.8862915	478.215332	8.641983032
Cortex_4	Cortex_4	Cortex_4->Cortex_4	2	478.215332	648.5443726	7.719483852
Cortex_4	Cortex_4	Cortex_4->Cortex_4	3	648.5443726	818.8734131	7.233738422
Cortex_4	Cortex_4	Cortex_4->Cortex_4	4	818.8734131	989.2024536	6.563197136
Cortex_4	Cortex_4	Cortex_4->Cortex_4	5	989.2024536	1159.531494	6.060323238
Cortex_4	Cortex_4	Cortex_4->Cortex_4	6	1159.531494	1329.860474	5.558308601
Cortex_4	Cortex_4	Cortex_4->Cortex_4	7	1329.860474	1500.189575	5.146949768
Cortex_4	Cortex_4	Cortex_4->Cortex_4	8	1500.189575	1670.518555	4.816681862
Cortex_4	Cortex_4	Cortex_4->Cortex_4	9	1670.518555	1840.847656	4.455554962
Cortex_4	Cortex_4	Cortex_4->Cortex_4	10	1840.847656	2011.176636	4.174163818
Cortex_4	Cortex_4	Cortex_4->Cortex_4	11	2011.176636	2181.505615	3.89154911
Cortex_4	Cortex_4	Cortex_4->Cortex_4	12	2181.505615	2351.834717	3.677069902
Cortex_4	Cortex_4	Cortex_4->Cortex_4	13	2351.834717	2522.163818	3.456649542
Cortex_4	Cortex_4	Cortex_4->Cortex_4	14	2522.163818	2692.492676	3.255265713
Cortex_4	Cortex_4	Cortex_4->Cortex_4	15	2692.492676	2862.821777	3.087796688
Cortex_4	Cortex_4	Cortex_4->Cortex_4	16	2862.821777	3033.150879	2.914071083
Cortex_4	Cortex_4	Cortex_4->Cortex_4	17	3033.150879	3203.47998	2.774600983
Cortex_4	Cortex_4	Cortex_4->Cortex_4	18	3203.47998	3373.808838	2.631474733
Cortex_4	Cortex_4	Cortex_4->Cortex_4	19	3373.808838	3544.137939	2.498929262
Cortex_4	Cortex_4	Cortex_4->Cortex_4	20	3544.137939	3714.467041	2.383365154
Cortex_4	Cortex_4	Cortex_4->Cortex_4	21	3714.467041	3884.796143	2.260145903
Cortex_4	Cortex_4	Cortex_4->Cortex_4	22	3884.796143	4055.125	2.161803484
Cortex_4	Cortex_4	Cortex_4->Cortex_4	23	4055.125	4225.454102	2.049576521
Cortex_4	Cortex_5	Cortex_4->Cortex_5	0	137.5572662	307.8862915	5.251441002
Cortex_4	Cortex_5	Cortex_4->Cortex_5	1	307.8862915	478.215332	5.819913387
Cortex_4	Cortex_5	Cortex_4->Cortex_5	2	478.215332	648.5443726	5.420343876
Cortex_4	Cortex_5	Cortex_4->Cortex_5	3	648.5443726	818.8734131	5.039544582
Cortex_4	Cortex_5	Cortex_4->Cortex_5	4	818.8734131	989.2024536	4.531250477
Cortex_4	Cortex_5	Cortex_4->Cortex_5	5	989.2024536	1159.531494	4.158503056
Cortex_4	Cortex_5	Cortex_4->Cortex_5	6	1159.531494	1329.860474	3.745647907
Cortex_4	Cortex_5	Cortex_4->Cortex_5	7	1329.860474	1500.189575	3.470174074
Cortex_4	Cortex_5	Cortex_4->Cortex_5	8	1500.189575	1670.518555	3.234789133
Cortex_4	Cortex_5	Cortex_4->Cortex_5	9	1670.518555	1840.847656	2.979136944
Cortex_4	Cortex_5	Cortex_4->Cortex_5	10	1840.847656	2011.176636	2.788288116
Cortex_4	Cortex_5	Cortex_4->Cortex_5	11	2011.176636	2181.505615	2.626352072
Cortex_4	Cortex_5	Cortex_4->Cortex_5	12	2181.505615	2351.834717	2.495490313
Cortex_4	Cortex_5	Cortex_4->Cortex_5	13	2351.834717	2522.163818	2.372751951
Cortex_4	Cortex_5	Cortex_4->Cortex_5	14	2522.163818	2692.492676	2.251307011
Cortex_4	Cortex_5	Cortex_4->Cortex_5	15	2692.492676	2862.821777	2.150354385
Cortex_4	Cortex_5	Cortex_4->Cortex_5	16	2862.821777	3033.150879	2.042145252
Cortex_4	Cortex_5	Cortex_4->Cortex_5	17	3033.150879	3203.47998	1.953895092
Cortex_4	Cortex_5	Cortex_4->Cortex_5	18	3203.47998	3373.808838	1.866530538
Cortex_4	Cortex_5	Cortex_4->Cortex_5	19	3373.808838	3544.137939	1.78693068
Cortex_4	Cortex_5	Cortex_4->Cortex_5	20	3544.137939	3714.467041	1.71675241
Cortex_4	Cortex_5	Cortex_4->Cortex_5	21	3714.467041	3884.796143	1.643330693
Cortex_4	Cortex_5	Cortex_4->Cortex_5	22	3884.796143	4055.125	1.589779735
Cortex_4	Cortex_5	Cortex_4->Cortex_5	23	4055.125	4225.454102	1.521777391
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	0	137.5572662	307.8862915	0
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	1	307.8862915	478.215332	0
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	2	478.215332	648.5443726	0
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	3	648.5443726	818.8734131	0
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	4	818.8734131	989.2024536	0.01269401703
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	5	989.2024536	1159.531494	0.07485408336
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	6	1159.531494	1329.860474	0.1987935603
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	7	1329.860474	1500.189575	0.3314447105
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	8	1500.189575	1670.518555	0.4474563003
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	9	1670.518555	1840.847656	0.5447775126
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	10	1840.847656	2011.176636	0.5974034071
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	11	2011.176636	2181.505615	0.6372890472
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	12	2181.505615	2351.834717	0.673593998
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	13	2351.834717	2522.163818	0.7107543349
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	14	2522.163818	2692.492676	0.7400823832
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	15	2692.492676	2862.821777	0.7552073598
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	16	2862.821777	3033.150879	0.7762508392
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	17	3033.150879	3203.47998	0.7940154076
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	18	3203.47998	3373.808838	0.8171999454
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	19	3373.808838	3544.137939	0.8390248418
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	20	3544.137939	3714.467041	0.8617635369
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	21	3714.467041	3884.796143	0.8834218979
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	22	3884.796143	4055.125	0.9019919634
Cortex_4	Fiber_tract	Cortex_4->Fiber_tract	23	4055.125	4225.454102	0.9208260775
Cortex_4	Hippocampus	Cortex_4->Hippocampus	0	137.5572662	307.8862915	0
Cortex_4	Hippocampus	Cortex_4->Hippocampus	1	307.8862915	478.215332	0.004170390777
Cortex_4	Hippocampus	Cortex_4->Hippocampus	2	478.215332	648.5443726	0.004401890561
Cortex_4	Hippocampus	Cortex_4->Hippocampus	3	648.5443726	818.8734131	0.006471075583
Cortex_4	Hippocampus	Cortex_4->Hippocampus	4	818.8734131	989.2024536	0.01324196905
Cortex_4	Hippocampus	Cortex_4->Hippocampus	5	989.2024536	1159.531494	0.04087304696
Cortex_4	Hippocampus	Cortex_4->Hippocampus	6	1159.531494	1329.860474	0.1198829785
Cortex_4	Hippocampus	Cortex_4->Hippocampus	7	1329.860474	1500.189575	0.2283883691
Cortex_4	Hippocampus	Cortex_4->Hippocampus	8	1500.189575	1670.518555	0.3428079486
Cortex_4	Hippocampus	Cortex_4->Hippocampus	9	1670.518555	1840.847656	0.5643208027
Cortex_4	Hippocampus	Cortex_4->Hippocampus	10	1840.847656	2011.176636	0.7761264443
Cortex_4	Hippocampus	Cortex_4->Hippocampus	11	2011.176636	2181.505615	0.9985591173
Cortex_4	Hippocampus	Cortex_4->Hippocampus	12	2181.505615	2351.834717	1.16573894
Cortex_4	Hippocampus	Cortex_4->Hippocampus	13	2351.834717	2522.163818	1.318770766
Cortex_4	Hippocampus	Cortex_4->Hippocampus	14	2522.163818	2692.492676	1.440815687
Cortex_4	Hippocampus	Cortex_4->Hippocampus	15	2692.492676	2862.821777	1.510273457
Cortex_4	Hippocampus	Cortex_4->Hippocampus	16	2862.821777	3033.150879	1.542564988
Cortex_4	Hippocampus	Cortex_4->Hippocampus	17	3033.150879	3203.47998	1.552518725
Cortex_4	Hippocampus	Cortex_4->Hippocampus	18	3203.47998	3373.808838	1.542729139
Cortex_4	Hippocampus	Cortex_4->Hippocampus	19	3373.808838	3544.137939	1.523348212
Cortex_4	Hippocampus	Cortex_4->Hippocampus	20	3544.137939	3714.467041	1.506109715
Cortex_4	Hippocampus	Cortex_4->Hippocampus	21	3714.467041	3884.796143	1.482542157
Cortex_4	Hippocampus	Cortex_4->Hippocampus	22	3884.796143	4055.125	1.455503225
Cortex_4	Hippocampus	Cortex_4->Hippocampus	23	4055.125	4225.454102	1.426467776
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	0	137.5572662	307.8862915	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	1	307.8862915	478.215332	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	2	478.215332	648.5443726	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	3	648.5443726	818.8734131	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	4	818.8734131	989.2024536	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	5	989.2024536	1159.531494	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	6	1159.531494	1329.860474	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	7	1329.860474	1500.189575	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	8	1500.189575	1670.518555	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	9	1670.518555	1840.847656	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	10	1840.847656	2011.176636	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	11	2011.176636	2181.505615	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	12	2181.505615	2351.834717	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	13	2351.834717	2522.163818	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	14	2522.163818	2692.492676	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	15	2692.492676	2862.821777	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	16	2862.821777	3033.150879	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	17	3033.150879	3203.47998	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	18	3203.47998	3373.808838	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	19	3373.808838	3544.137939	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	20	3544.137939	3714.467041	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	21	3714.467041	3884.796143	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	22	3884.796143	4055.125	0
Cortex_4	Hypothalamus_1	Cortex_4->Hypothalamus_1	23	4055.125	4225.454102	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	0	137.5572662	307.8862915	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	1	307.8862915	478.215332	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	2	478.215332	648.5443726	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	3	648.5443726	818.8734131	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	4	818.8734131	989.2024536	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	5	989.2024536	1159.531494	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	6	1159.531494	1329.860474	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	7	1329.860474	1500.189575	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	8	1500.189575	1670.518555	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	9	1670.518555	1840.847656	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	10	1840.847656	2011.176636	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	11	2011.176636	2181.505615	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	12	2181.505615	2351.834717	0
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	13	2351.834717	2522.163818	0.001257023308
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	14	2522.163818	2692.492676	0.02907041274
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	15	2692.492676	2862.821777	0.09139692783
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	16	2862.821777	3033.150879	0.167923227
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	17	3033.150879	3203.47998	0.2247403264
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	18	3203.47998	3373.808838	0.2792176604
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	19	3373.808838	3544.137939	0.3265002072
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	20	3544.137939	3714.467041	0.373917371
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	21	3714.467041	3884.796143	0.4233042002
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	22	3884.796143	4055.125	0.4663034379
Cortex_4	Hypothalamus_2	Cortex_4->Hypothalamus_2	23	4055.125	4225.454102	0.5200608373
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	0	137.5572662	307.8862915	0.05049282312
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	1	307.8862915	478.215332	0.1658457518
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	2	478.215332	648.5443726	0.1820828766
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	3	648.5443726	818.8734131	0.172827512
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	4	818.8734131	989.2024536	0.1511819065
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	5	989.2024536	1159.531494	0.136804536
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	6	1159.531494	1329.860474	0.1238742694
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	7	1329.860474	1500.189575	0.1328975856
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	8	1500.189575	1670.518555	0.2126972526
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	9	1670.518555	1840.847656	0.3463769257
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	10	1840.847656	2011.176636	0.4480543733
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	11	2011.176636	2181.505615	0.533692956
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	12	2181.505615	2351.834717	0.5761488676
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	13	2351.834717	2522.163818	0.6008036137
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	14	2522.163818	2692.492676	0.6179341674
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	15	2692.492676	2862.821777	0.6512359977
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	16	2862.821777	3033.150879	0.6757870913
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	17	3033.150879	3203.47998	0.70788306
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	18	3203.47998	3373.808838	0.7321258783
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	19	3373.808838	3544.137939	0.7554134727
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	20	3544.137939	3714.467041	0.7673031688
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	21	3714.467041	3884.796143	0.7812361121
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	22	3884.796143	4055.125	0.7919254303
Cortex_4	Lateral_ventricle	Cortex_4->Lateral_ventricle	23	4055.125	4225.454102	0.8086206913
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	0	137.5572662	307.8862915	0
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	1	307.8862915	478.215332	0
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	2	478.215332	648.5443726	0
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	3	648.5443726	818.8734131	0
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	4	818.8734131	989.2024536	0
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	5	989.2024536	1159.531494	0.002171742963
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	6	1159.531494	1329.860474	0.1171864048
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	7	1329.860474	1500.189575	0.435143292
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	8	1500.189575	1670.518555	0.7210696936
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	9	1670.518555	1840.847656	1.028675437
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	10	1840.847656	2011.176636	1.212050319
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	11	2011.176636	2181.505615	1.378848195
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	12	2181.505615	2351.834717	1.459859133
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	13	2351.834717	2522.163818	1.515721202
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	14	2522.163818	2692.492676	1.547664881
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	15	2692.492676	2862.821777	1.565318584
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	16	2862.821777	3033.150879	1.564878941
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	17	3033.150879	3203.47998	1.556058049
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	18	3203.47998	3373.808838	1.54618597
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	19	3373.808838	3544.137939	1.527041435
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	20	3544.137939	3714.467041	1.513395071
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	21	3714.467041	3884.796143	1.492566466
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	22	3884.796143	4055.125	1.468402028
Cortex_4	Pyramidal_layer	Cortex_4->Pyramidal_layer	23	4055.125	4225.454102	1.442251325
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	0	137.5572662	307.8862915	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	1	307.8862915	478.215332	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	2	478.215332	648.5443726	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	3	648.5443726	818.8734131	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	4	818.8734131	989.2024536	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	5	989.2024536	1159.531494	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	6	1159.531494	1329.860474	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	7	1329.860474	1500.189575	0
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	8	1500.189575	1670.518555	0.003212012118
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	9	1670.518555	1840.847656	0.03043540195
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	10	1840.847656	2011.176636	0.1097439677
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	11	2011.176636	2181.505615	0.2742946744
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	12	2181.505615	2351.834717	0.4825004041
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	13	2351.834717	2522.163818	0.7542945147
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	14	2522.163818	2692.492676	1.044724226
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	15	2692.492676	2862.821777	1.255064249
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	16	2862.821777	3033.150879	1.403990626
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	17	3033.150879	3203.47998	1.453829646
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	18	3203.47998	3373.808838	1.488252044
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	19	3373.808838	3544.137939	1.492735386
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	20	3544.137939	3714.467041	1.484656334
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	21	3714.467041	3884.796143	1.465091825
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	22	3884.796143	4055.125	1.439553142
Cortex_4	Pyramidal_layer_dentate_gyrus	Cortex_4->Pyramidal_layer_dentate_gyrus	23	4055.125	4225.454102	1.40887022
Cortex_4	Striatum	Cortex_4->Striatum	0	137.5572662	307.8862915	0
Cortex_4	Striatum	Cortex_4->Striatum	1	307.8862915	478.215332	0
Cortex_4	Striatum	Cortex_4->Striatum	2	478.215332	648.5443726	0
Cortex_4	Striatum	Cortex_4->Striatum	3	648.5443726	818.8734131	0
Cortex_4	Striatum	Cortex_4->Striatum	4	818.8734131	989.2024536	0
Cortex_4	Striatum	Cortex_4->Striatum	5	989.2024536	1159.531494	0.00717025483
Cortex_4	Striatum	Cortex_4->Striatum	6	1159.531494	1329.860474	0.07192910463
Cortex_4	Striatum	Cortex_4->Striatum	7	1329.860474	1500.189575	0.1578003019
Cortex_4	Striatum	Cortex_4->Striatum	8	1500.189575	1670.518555	0.2494874895
Cortex_4	Striatum	Cortex_4->Striatum	9	1670.518555	1840.847656	0.3166876435
Cortex_4	Striatum	Cortex_4->Striatum	10	1840.847656	2011.176636	0.3540683389
Cortex_4	Striatum	Cortex_4->Striatum	11	2011.176636	2181.505615	0.3750473559
Cortex_4	Striatum	Cortex_4->Striatum	12	2181.505615	2351.834717	0.3896758258
Cortex_4	Striatum	Cortex_4->Striatum	13	2351.834717	2522.163818	0.4066943526
Cortex_4	Striatum	Cortex_4->Striatum	14	2522.163818	2692.492676	0.4258050621
Cortex_4	Striatum	Cortex_4->Striatum	15	2692.492676	2862.821777	0.443921119
Cortex_4	Striatum	Cortex_4->Striatum	16	2862.821777	3033.150879	0.4670051634
Cortex_4	Striatum	Cortex_4->Striatum	17	3033.150879	3203.47998	0.4853298068
Cortex_4	Striatum	Cortex_4->Striatum	18	3203.47998	3373.808838	0.5112300515
Cortex_4	Striatum	Cortex_4->Striatum	19	3373.808838	3544.137939	0.5353343487
Cortex_4	Striatum	Cortex_4->Striatum	20	3544.137939	3714.467041	0.5598787069
Cortex_4	Striatum	Cortex_4->Striatum	21	3714.467041	3884.796143	0.5889128447
Cortex_4	Striatum	Cortex_4->Striatum	22	3884.796143	4055.125	0.6154432297
Cortex_4	Striatum	Cortex_4->Striatum	23	4055.125	4225.454102	0.644251585
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	0	137.5572662	307.8862915	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	1	307.8862915	478.215332	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	2	478.215332	648.5443726	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	3	648.5443726	818.8734131	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	4	818.8734131	989.2024536	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	5	989.2024536	1159.531494	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	6	1159.531494	1329.860474	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	7	1329.860474	1500.189575	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	8	1500.189575	1670.518555	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	9	1670.518555	1840.847656	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	10	1840.847656	2011.176636	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	11	2011.176636	2181.505615	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	12	2181.505615	2351.834717	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	13	2351.834717	2522.163818	0
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	14	2522.163818	2692.492676	0.003093660576
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	15	2692.492676	2862.821777	0.02329494618
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	16	2862.821777	3033.150879	0.08729463071
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	17	3033.150879	3203.47998	0.1659554839
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	18	3203.47998	3373.808838	0.2661722898
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	19	3373.808838	3544.137939	0.3660958707
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	20	3544.137939	3714.467041	0.4570555985
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	21	3714.467041	3884.796143	0.5505725145
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	22	3884.796143	4055.125	0.6278415322
Cortex_4	Thalamus_1	Cortex_4->Thalamus_1	23	4055.125	4225.454102	0.7211695313
Cortex_4	Thalamus_2	Cortex_4->Thalamus_2	0	137.5572662	307.8862915	0
Cortex_4	Thalamus_2	Cortex_4->Thalamus_2	1	307.8862915	478.215332	0
Cortex_4	Thalamus_2	Cortex_4->Thalamus_2	2	478.215332	648.5443726	0
Cortex_4	Thalamus_2	Cortex_4->Thalamus_2	3	648.5443726	818.8734131	0
Cortex_4	Thalamus_2	Cortex_4->Thalamus_2	4	818.8734131	989.2024536	0
Cortex_4	Thalamus_2	Cortex_4->Thalamus_2	5	989.2024536	1159.531494	0
