rank	gene	moran_i	pval_norm	var_norm	pval_norm_fdr_bh
1799	Cacna1b	0.1622911149	0	0.0001307333572	0
1800	Slc35f1	0.1621656704	0	0.0001307333572	0
1801	Celf3	0.1621534409	0	0.0001307333572	0
1802	Dgat2	0.1620863817	0	0.0001307333572	0
1803	Peak1	0.162058361	0	0.0001307333572	0
1804	Evc2	0.162038107	0	0.0001307333572	0
1805	Lrrc71	0.1617547701	0	0.0001307333572	0
1806	A330009N23Rik	0.1615558549	0	0.0001307333572	0
1807	Tmem107	0.1615084846	0	0.0001307333572	0
1808	Cxcl14	0.1614267157	0	0.0001307333572	0
1809	B4galt5	0.1614156996	0	0.0001307333572	0
1810	Coro2b	0.1613041688	0	0.0001307333572	0
1811	Chat	0.1610335157	0	0.0001307333572	0
1812	Stk25	0.1609870941	0	0.0001307333572	0
1813	Srebf1	0.1607858532	0	0.0001307333572	0
1814	Actr2	0.1604835338	0	0.0001307333572	0
1815	Miat	0.1603853767	0	0.0001307333572	0
1816	Sept6	0.1603651892	0	0.0001307333572	0
1817	Vwf	0.1601690472	0	0.0001307333572	0
1818	Stra6	0.1600691761	0	0.0001307333572	0
1819	Lrrtm3	0.1600572075	0	0.0001307333572	0
1820	Ttc29	0.1598470078	0	0.0001307333572	0
1821	Gm12144	0.1598001808	0	0.0001307333572	0
1822	Ext1	0.15948268	0	0.0001307333572	0
1823	Hist1h1c	0.159401667	0	0.0001307333572	0
1824	Plekhg5	0.1592062075	0	0.0001307333572	0
1825	Fam69b	0.1591425279	0	0.0001307333572	0
1826	Rbbp7	0.1591096961	0	0.0001307333572	0
1827	Actr3	0.1590556506	0	0.0001307333572	0
1828	Kctd13	0.1590255119	0	0.0001307333572	0
1829	Arl15	0.1587069068	0	0.0001307333572	0
1830	Thrb	0.1586984769	0	0.0001307333572	0
1831	Cdhr1	0.1585140736	0	0.0001307333572	0
1832	Klhl1	0.1584927979	0	0.0001307333572	0
1833	Prrt1	0.1584661135	0	0.0001307333572	0
1834	Pithd1	0.1583559391	0	0.0001307333572	0
1835	Cacna1c	0.1582137561	0	0.0001307333572	0
1836	Susd4	0.1580979857	0	0.0001307333572	0
1837	Gpr149	0.1579523085	0	0.0001307333572	0
1838	1700019G24Rik	0.1578785158	0	0.0001307333572	0
1839	Npm1	0.157789024	0	0.0001307333572	0
1840	Ccdc121	0.1577424239	0	0.0001307333572	0
1841	Tmprss6	0.1575194011	0	0.0001307333572	0
1842	Crb2	0.1575007776	0	0.0001307333572	0
1843	Plin3	0.1574175115	0	0.0001307333572	0
1844	Cd44	0.1573008871	0	0.0001307333572	0
1845	Plxnb2	0.1571525337	0	0.0001307333572	0
1846	Kcnk2	0.1570707264	0	0.0001307333572	0
1847	Fbll1	0.156983919	0	0.0001307333572	0
1848	Ntf3	0.1569629527	0	0.0001307333572	0
1849	Myh3	0.1567979686	0	0.0001307333572	0
1850	Lhb	0.1566723945	0	0.0001307333572	0
1851	Efcab10	0.1565959822	0	0.0001307333572	0
1852	Spa17	0.1564893264	0	0.0001307333572	0
1853	Pfkl	0.1564840867	0	0.0001307333572	0
1854	Gm13205	0.1564354182	0	0.0001307333572	0
1855	Grin3a	0.1564337072	0	0.0001307333572	0
1856	Fstl5	0.1563364925	0	0.0001307333572	0
1857	Hmgb2	0.1562559241	0	0.0001307333572	0
1858	Lrrc4	0.155931795	0	0.0001307333572	0
1859	Prg4	0.155901396	0	0.0001307333572	0
1860	Susd2	0.1558870638	0	0.0001307333572	0
1861	Spsb1	0.15588672	0	0.0001307333572	0
1862	Dio3	0.1558705733	0	0.0001307333572	0
1863	Cdr2	0.1558259096	0	0.0001307333572	0
1864	Slit2	0.155539477	0	0.0001307333572	0
1865	Arel1	0.1555192554	0	0.0001307333572	0
1866	Mfsd4a	0.1555112617	0	0.0001307333572	0
1867	Arl4a	0.1554827336	0	0.0001307333572	0
1868	Cgnl1	0.1554670354	0	0.0001307333572	0
1869	Pcsk9	0.1552823333	0	0.0001307333572	0
1870	Prr7	0.1552542288	0	0.0001307333572	0
1871	Tm4sf1	0.1552442328	0	0.0001307333572	0
1872	Numbl	0.1551667677	0	0.0001307333572	0
1873	Tekt5	0.1551145115	0	0.0001307333572	0
1874	Zdbf2	0.1550745403	0	0.0001307333572	0
1875	Ptprk	0.1550003364	0	0.0001307333572	0
1876	Islr	0.1549425294	0	0.0001307333572	0
1877	Adgrb3	0.1547978074	0	0.0001307333572	0
1878	Crhbp	0.1546796047	0	0.0001307333572	0
1879	Chek2	0.1545758912	0	0.0001307333572	0
1880	Pgam2	0.1542940885	0	0.0001307333572	0
1881	Ccnd1	0.1540365256	0	0.0001307333572	0
1882	Atpaf1	0.1540275517	0	0.0001307333572	0
1883	Sptb	0.1538847891	0	0.0001307333572	0
1884	Zfp185	0.1538308851	0	0.0001307333572	0
1885	Cidea	0.1537585667	0	0.0001307333572	0
1886	Auts2	0.1536586772	0	0.0001307333572	0
1887	Fap	0.1536333309	0	0.0001307333572	0
1888	Mdk	0.1536001359	0	0.0001307333572	0
1889	Isg20	0.1535078933	0	0.0001307333572	0
1890	Adra2c	0.1533987018	0	0.0001307333572	0
1891	Wdr83os	0.1533240898	0	0.0001307333572	0
1892	Arxes1	0.1531439994	0	0.0001307333572	0
1893	1190002N15Rik	0.1529391607	0	0.0001307333572	0
1894	Fzd10	0.1527877475	0	0.0001307333572	0
1895	Tspo	0.1527615011	0	0.0001307333572	0
1896	Ifitm2	0.1527331393	0	0.0001307333572	0
1897	Ociad1	0.1527275471	0	0.0001307333572	0
1898	Plpp2	0.1527239093	0	0.0001307333572	0
1899	Rnd1	0.1526898839	0	0.0001307333572	0
1900	Syne1	0.1526560233	0	0.0001307333572	0
1901	Tbata	0.1525986931	0	0.0001307333572	0
1902	Iqca	0.1525552701	0	0.0001307333572	0
1903	Brs3	0.1524375878	0	0.0001307333572	0
1904	Hspb8	0.1523841497	0	0.0001307333572	0
1905	Col3a1	0.152334259	0	0.0001307333572	0
1906	Col6a1	0.1523182535	0	0.0001307333572	0
1907	Rhof	0.1520554474	0	0.0001307333572	0
1908	Fam210b	0.1520374291	0	0.0001307333572	0
1909	Rcn3	0.1519549771	0	0.0001307333572	0
1910	Aif1l	0.1518367011	0	0.0001307333572	0
1911	Scrn1	0.1517836154	0	0.0001307333572	0
1912	Dpysl4	0.1516658627	0	0.0001307333572	0
1913	Pam	0.1515503217	0	0.0001307333572	0
1914	Usp46	0.1514714037	0	0.0001307333572	0
1915	Fam3c	0.1514588181	0	0.0001307333572	0
1916	Catip	0.1514366112	0	0.0001307333572	0
1917	Trpc6	0.1513594965	0	0.0001307333572	0
1918	Actn1	0.151259308	0	0.0001307333572	0
1919	Cul4b	0.1511726292	0	0.0001307333572	0
1920	Tceal1	0.1510952738	0	0.0001307333572	0
1921	H2-Eb1	0.1510448328	0	0.0001307333572	0
1922	Kcnh2	0.150862511	0	0.0001307333572	0
1923	Me3	0.1508273726	0	0.0001307333572	0
1924	Net1	0.1507342543	0	0.0001307333572	0
1925	Tmem132c	0.1507055958	0	0.0001307333572	0
1926	Thsd7a	0.1504312054	0	0.0001307333572	0
1927	3110039M20Rik	0.1504235922	0	0.0001307333572	0
1928	Lgals1	0.1503390013	0	0.0001307333572	0
1929	Wfikkn2	0.1502695818	0	0.0001307333572	0
1930	Bhlhe40	0.1499955686	0	0.0001307333572	0
1931	Dyrk2	0.1499415052	0	0.0001307333572	0
1932	Mylk	0.1498961686	0	0.0001307333572	0
1933	Gm996	0.1498580523	0	0.0001307333572	0
1934	Socs6	0.1498500815	0	0.0001307333572	0
1935	Mest	0.1497601294	0	0.0001307333572	0
1936	Frmpd2	0.1493664551	0	0.0001307333572	0
1937	Dab1	0.1490294927	0	0.0001307333572	0
1938	Esr1	0.1489742327	0	0.0001307333572	0
1939	Kcnk9	0.148638572	0	0.0001307333572	0
1940	Mapk8	0.1485957351	0	0.0001307333572	0
1941	Lcat	0.1481150756	0	0.0001307333572	0
1942	Tcn2	0.1480500008	0	0.0001307333572	0
1943	Banp	0.1480139666	0	0.0001307333572	0
1944	Eci3	0.1479098046	0	0.0001307333572	0
1945	Apol11b	0.1478460352	0	0.0001307333572	0
1946	Cdh9	0.1478327594	0	0.0001307333572	0
1947	Trpc7	0.1477308582	0	0.0001307333572	0
1948	Oprl1	0.1476650193	0	0.0001307333572	0
1949	Slc7a10	0.1476218272	0	0.0001307333572	0
1950	Kcnt1	0.1476108467	0	0.0001307333572	0
1951	Tgfbi	0.1475281327	0	0.0001307333572	0
1952	Slc31a1	0.1472796651	0	0.0001307333572	0
1953	Crim1	0.1471737523	0	0.0001307333572	0
1954	Maged2	0.1469214146	0	0.0001307333572	0
1955	Capza2	0.1468582342	0	0.0001307333572	0
1956	Galnt14	0.1466726988	0	0.0001307333572	0
1957	Itpripl1	0.1464343267	0	0.0001307333572	0
1958	Apaf1	0.146154779	0	0.0001307333572	0
1959	Zdhhc23	0.1460831627	0	0.0001307333572	0
1960	Ak4	0.14602227	0	0.0001307333572	0
1961	Qpct	0.1459593753	0	0.0001307333572	0
1962	Cacna1h	0.1458940238	0	0.0001307333572	0
1963	Chst2	0.1458685381	0	0.0001307333572	0
1964	Med28	0.1457636008	0	0.0001307333572	0
1965	Gm48510	0.1457007903	0	0.0001307333572	0
1966	Rrad	0.1455837091	0	0.0001307333572	0
1967	Bcat1	0.1455072555	0	0.0001307333572	0
1968	Creg2	0.145500493	0	0.0001307333572	0
1969	Sept9	0.1454374452	0	0.0001307333572	0
1970	Ube2b	0.1453568701	0	0.0001307333572	0
1971	Gm11992	0.1452797244	0	0.0001307333572	0
1972	Trp73	0.1452392682	0	0.0001307333572	0
1973	Man1a	0.1451443132	0	0.0001307333572	0
1974	Mesd	0.1449372756	0	0.0001307333572	0
1975	Tbx3	0.1448609052	0	0.0001307333572	0
1976	Acvr2a	0.1448239832	0	0.0001307333572	0
1977	Polr2g	0.1448112446	0	0.0001307333572	0
1978	Mlc1	0.1446698718	0	0.0001307333572	0
1979	Hspa2	0.1445639009	0	0.0001307333572	0
1980	Atp6v1c2	0.1443331116	0	0.0001307333572	0
1981	Dlk2	0.144129452	0	0.0001307333572	0
1982	Wls	0.1441082656	0	0.0001307333572	0
1983	Ptprj	0.1440768936	0	0.0001307333572	0
1984	Ermp1	0.1437691601	0	0.0001307333572	0
1985	Gm2990	0.1436348206	0	0.0001307333572	0
1986	Npr3	0.1435944649	0	0.0001307333572	0
1987	Hmgn2	0.1435175429	0	0.0001307333572	0
1988	Rbp2	0.1434889397	0	0.0001307333572	0
1989	1500009L16Rik	0.1434456345	0	0.0001307333572	0
1990	Adra2a	0.1433346537	0	0.0001307333572	0
1991	Nr4a1	0.1432209183	0	0.0001307333572	0
1992	Aifm3	0.143112883	0	0.0001307333572	0
1993	Efna3	0.1429512706	0	0.0001307333572	0
1994	Pip4k2c	0.1428249855	0	0.0001307333572	0
1995	Magt1	0.1427923475	0	0.0001307333572	0
1996	Gm973	0.1424694414	0	0.0001307333572	0
1997	Plxna2	0.142436366	0	0.0001307333572	0
1998	Slc1a1	0.1423502961	0	0.0001307333572	0
1999	Shisa9	0.1419274071	0	0.0001307333572	0
2000	Chchd4	0.1417793098	0	0.0001307333572	0
2001	Armh1	0.1417434685	0	0.0001307333572	0
2002	Nudt10	0.1416935616	0	0.0001307333572	0
2003	Porcn	0.1416386242	0	0.0001307333572	0
2004	Tmem114	0.1415368026	0	0.0001307333572	0
2005	Lix1	0.1415182561	0	0.0001307333572	0
2006	Insc	0.1413543558	0	0.0001307333572	0
2007	AC154509.1	0.141239206	0	0.0001307333572	0
2008	Kcns1	0.1410598476	0	0.0001307333572	0
2009	Mir124a-1hg	0.1408563424	0	0.0001307333572	0
2010	Hc	0.1408548175	0	0.0001307333572	0
2011	Gpc4	0.140578435	0	0.0001307333572	0
2012	Efcab1	0.1405457453	0	0.0001307333572	0
2013	Deptor	0.140541912	0	0.0001307333572	0
2014	Scube1	0.140534154	0	0.0001307333572	0
2015	Slc17a8	0.1403151311	0	0.0001307333572	0
2016	Dusp5	0.1400358454	0	0.0001307333572	0
2017	Prr36	0.139887483	0	0.0001307333572	0
2018	Ola1	0.1398013883	0	0.0001307333572	0
2019	Tmem52	0.1397507531	0	0.0001307333572	0
2020	Armc4	0.1395628775	0	0.0001307333572	0
2021	Npy1r	0.139455317	0	0.0001307333572	0
2022	Tox2	0.1393341955	0	0.0001307333572	0
2023	Lrrn3	0.139334183	0	0.0001307333572	0
2024	Cox14	0.1387865285	0	0.0001307333572	0
2025	Tc2n	0.1387664783	0	0.0001307333572	0
2026	Rab20	0.138758939	0	0.0001307333572	0
2027	Epdr1	0.1387048128	0	0.0001307333572	0
2028	Pih1d2	0.1385339293	0	0.0001307333572	0
2029	Ccdc106	0.1385307605	0	0.0001307333572	0
2030	Slc25a39	0.1384341764	0	0.0001307333572	0
2031	Elof1	0.1384255161	0	0.0001307333572	0
2032	Ccdc155	0.1384080068	0	0.0001307333572	0
2033	B3galnt1	0.1383301074	0	0.0001307333572	0
2034	Ap3s1	0.1382109322	0	0.0001307333572	0
2035	Ankrd46	0.138199215	0	0.0001307333572	0
2036	Dnaic2	0.1381828068	0	0.0001307333572	0
2037	Gm45441	0.1381256797	0	0.0001307333572	0
2038	Mcfd2	0.1380461377	0	0.0001307333572	0
2039	Scgn	0.1379719472	0	0.0001307333572	0
2040	Ptpru	0.1378931725	0	0.0001307333572	0
2041	Gm26644	0.137851701	0	0.0001307333572	0
2042	Ccdc74a	0.1377937398	0	0.0001307333572	0
2043	Irx5	0.1376927801	0	0.0001307333572	0
2044	Cpne2	0.1376862561	0	0.0001307333572	0
2045	Casr	0.1375014535	0	0.0001307333572	0
2046	Ctsz	0.1374917409	0	0.0001307333572	0
2047	Igfbpl1	0.137410802	0	0.0001307333572	0
2048	Spag6l	0.1373098847	0	0.0001307333572	0
2049	Adamtsl2	0.1370877734	0	0.0001307333572	0
2050	Cdkl4	0.1370786348	0	0.0001307333572	0
2051	Car7	0.1370179297	0	0.0001307333572	0
2052	Slc26a4	0.1370158458	0	0.0001307333572	0
2053	Sorcs3	0.1369667906	0	0.0001307333572	0
2054	Nms	0.1369513357	0	0.0001307333572	0
2055	Slc16a11	0.1366249097	0	0.0001307333572	0
2056	Stxbp5	0.1366141176	0	0.0001307333572	0
2057	Nupr1	0.1365385079	0	0.0001307333572	0
2058	Tgfa	0.1364772073	0	0.0001307333572	0
2059	Nipsnap1	0.1364437421	0	0.0001307333572	0
2060	Htr1b	0.1364343274	0	0.0001307333572	0
2061	Gpr139	0.1363059633	0	0.0001307333572	0
2062	Smim18	0.136220271	0	0.0001307333572	0
2063	Chst15	0.1361389366	0	0.0001307333572	0
2064	Sdc2	0.1358554245	0	0.0001307333572	0
2065	Kcne4	0.1357378476	0	0.0001307333572	0
2066	Arl6ip1	0.1355680548	0	0.0001307333572	0
2067	Pdhb	0.1353950738	0	0.0001307333572	0
2068	Prps1	0.1353283294	0	0.0001307333572	0
2069	Mcts1	0.1353266873	0	0.0001307333572	0
2070	Snhg12	0.1352441816	0	0.0001307333572	0
2071	Togaram2	0.1349639963	0	0.0001307333572	0
2072	Mycbpap	0.1347782166	0	0.0001307333572	0
2073	Zfpm2	0.1347132796	0	0.0001307333572	0
2074	Zfhx4	0.1346979204	0	0.0001307333572	0
2075	Gm38165	0.13464384	0	0.0001307333572	0
2076	Lgi2	0.1344697328	0	0.0001307333572	0
2077	Angptl2	0.1344142286	0	0.0001307333572	0
2078	6330420H09Rik	0.1342049812	0	0.0001307333572	0
2079	Gm13889	0.134103892	0	0.0001307333572	0
2080	Nedd4l	0.1340977989	0	0.0001307333572	0
2081	Cntnap4	0.13396639	0	0.0001307333572	0
2082	Cfh	0.133953986	0	0.0001307333572	0
2083	Dnal4	0.13392974	0	0.0001307333572	0
2084	Lamb1	0.1338765157	0	0.0001307333572	0
2085	Sdcbp	0.1337998472	0	0.0001307333572	0
2086	Tpm2	0.1337990216	0	0.0001307333572	0
2087	Col18a1	0.1337545037	0	0.0001307333572	0
2088	Phactr2	0.1336735083	0	0.0001307333572	0
2089	Gm39653	0.1335519119	0	0.0001307333572	0
2090	Luzp1	0.1333619016	0	0.0001307333572	0
2091	Il17re	0.1333397825	0	0.0001307333572	0
2092	C1d	0.1333000642	0	0.0001307333572	0
2093	Sybu	0.1332877234	0	0.0001307333572	0
2094	Kcnk1	0.1331579566	0	0.0001307333572	0
2095	Dlx6	0.1330841202	0	0.0001307333572	0
2096	Il20rb	0.132816787	0	0.0001307333572	0
2097	Lrrc36	0.1327781407	0	0.0001307333572	0
2098	Sap30bpos	0.1325663675	0	0.0001307333572	0
2099	Wnt10a	0.132521129	0	0.0001307333572	0
2100	Mkl1	0.1324199269	0	0.0001307333572	0
2101	Arl6ip5	0.1324166133	0	0.0001307333572	0
2102	Dnajb5	0.1322159688	0	0.0001307333572	0
2103	Tshb	0.1320328782	0	0.0001307333572	0
2104	Lims2	0.132000193	0	0.0001307333572	0
2105	Efemp1	0.131955675	0	0.0001307333572	0
2106	Mdga1	0.131938343	0	0.0001307333572	0
2107	Pbx3	0.1319240008	0	0.0001307333572	0
2108	Tcf21	0.1318636974	0	0.0001307333572	0
2109	Entpd6	0.1317031379	0	0.0001307333572	0
2110	Chrd	0.1315616388	0	0.0001307333572	0
2111	C130071C03Rik	0.1315588216	0	0.0001307333572	0
2112	Cdh8	0.1315435537	0	0.0001307333572	0
2113	Ccsap	0.1315348419	0	0.0001307333572	0
2114	Adgrl2	0.1315265447	0	0.0001307333572	0
2115	Got1l1	0.1314801032	0	0.0001307333572	0
2116	Rbfox1	0.1314542118	0	0.0001307333572	0
2117	Sla	0.1313639478	0	0.0001307333572	0
2118	Anxa11	0.1312856655	0	0.0001307333572	0
2119	Lingo3	0.1309893139	0	0.0001307333572	0
2120	St18	0.1309131264	0	0.0001307333572	0
2121	Trank1	0.1307811144	0	0.0001307333572	0
2122	Bdh2	0.1305626418	0	0.0001307333572	0
2123	Twf2	0.1305141688	0	0.0001307333572	0
2124	Sptssb	0.1304848816	0	0.0001307333572	0
2125	Acot5	0.1303624251	0	0.0001307333572	0
2126	Fam167a	0.1302875898	0	0.0001307333572	0
2127	Msra	0.1301582772	0	0.0001307333572	0
2128	Slc38a3	0.130150573	0	0.0001307333572	0
2129	H2-Ab1	0.1299554663	0	0.0001307333572	0
2130	Marc2	0.1299296537	0	0.0001307333572	0
2131	Gm44109	0.1298299729	0	0.0001307333572	0
2132	Drc1	0.1298216616	0	0.0001307333572	0
2133	Gas6	0.1298046911	0	0.0001307333572	0
2134	Cotl1	0.1296739594	0	0.0001307333572	0
2135	Daw1	0.1296043603	0	0.0001307333572	0
2136	Rab26os	0.129585705	0	0.0001307333572	0
2137	Tram1l1	0.1295320389	0	0.0001307333572	0
2138	Gmpr	0.1294786725	0	0.0001307333572	0
2139	Crocc	0.1294763621	0	0.0001307333572	0
2140	Lrfn5	0.1294261392	0	0.0001307333572	0
2141	Ppp1cc	0.1293638219	0	0.0001307333572	0
2142	Esrrg	0.1293212624	0	0.0001307333572	0
2143	Gm29157	0.1292400163	0	0.0001307333572	0
2144	AC154683.1	0.1292358169	0	0.0001307333572	0
2145	Dnah2	0.1290458087	0	0.0001307333572	0
2146	Arc	0.1290394293	0	0.0001307333572	0
2147	Rnf122	0.1290298388	0	0.0001307333572	0
2148	Cnmd	0.1288586504	0	0.0001307333572	0
2149	Pf4	0.1287075177	0	0.0001307333572	0
2150	Lypla2	0.1286172515	0	0.0001307333572	0
2151	Vpreb1	0.1285577495	0	0.0001307333572	0
2152	Vstm2b	0.1284534792	0	0.0001307333572	0
2153	Fam160a1	0.1284194125	0	0.0001307333572	0
2154	Nxn	0.128306196	0	0.0001307333572	0
2155	Rhbdl3	0.128077008	0	0.0001307333572	0
2156	Wnt6	0.1280504794	0	0.0001307333572	0
2157	Gstm2	0.1279795467	0	0.0001307333572	0
2158	Myl12a	0.1278352081	0	0.0001307333572	0
2159	Nuf2	0.1274991053	0	0.0001307333572	0
2160	Serpinh1	0.1274548658	0	0.0001307333572	0
2161	Hsd11b1	0.1274315971	0	0.0001307333572	0
2162	Tcea3	0.12733165	0	0.0001307333572	0
2163	Morn3	0.1271623329	0	0.0001307333572	0
2164	Mapk14	0.1270955881	0	0.0001307333572	0
2165	Abhd2	0.1270003464	0	0.0001307333572	0
2166	Cnnm1	0.1269986328	0	0.0001307333572	0
2167	Irx3	0.1269756193	0	0.0001307333572	0
2168	Gm17750	0.1268645453	0	0.0001307333572	0
2169	2810455O05Rik	0.1268149322	0	0.0001307333572	0
2170	Wnt7b	0.1267338234	0	0.0001307333572	0
2171	Vps29	0.1267065355	0	0.0001307333572	0
2172	Drc3	0.1266082807	0	0.0001307333572	0
2173	Jun	0.126484822	0	0.0001307333572	0
2174	3632451O06Rik	0.1263920969	0	0.0001307333572	0
2175	B230110G15Rik	0.1263178642	0	0.0001307333572	0
2176	Zic3	0.1262172945	0	0.0001307333572	0
2177	Ubxn11	0.1262077265	0	0.0001307333572	0
2178	Tmem176a	0.1261651728	0	0.0001307333572	0
2179	Pde10a	0.1261361451	0	0.0001307333572	0
2180	Mc3r	0.1260765971	0	0.0001307333572	0
2181	Dusp18	0.1260129788	0	0.0001307333572	0
2182	Ptpdc1	0.1259692066	0	0.0001307333572	0
2183	Cfap100	0.1259375433	0	0.0001307333572	0
2184	Ndnf	0.1257538799	0	0.0001307333572	0
2185	Sms	0.1256750111	0	0.0001307333572	0
2186	Lcmt1	0.1255965165	0	0.0001307333572	0
2187	Paqr9	0.1255796082	0	0.0001307333572	0
2188	Ripor2	0.1255531897	0	0.0001307333572	0
2189	Extl2	0.1255346733	0	0.0001307333572	0
2190	BC029722	0.1254646527	0	0.0001307333572	0
2191	Gss	0.1253540647	0	0.0001307333572	0
2192	Cdh3	0.1253409909	0	0.0001307333572	0
2193	Slc4a1	0.125293789	0	0.0001307333572	0
2194	Anxa6	0.1251751481	0	0.0001307333572	0
2195	Popdc3	0.1249617139	0	0.0001307333572	0
2196	Sfrp1	0.1247162321	0	0.0001307333572	0
2197	Eif1b	0.1246714537	0	0.0001307333572	0
2198	AF529169	0.1246156061	0	0.0001307333572	0
2199	Cfap54	0.124587045	0	0.0001307333572	0
2200	Gm42517	0.1245589761	0	0.0001307333572	0
2201	Psma1	0.1245160562	0	0.0001307333572	0
2202	Rps27l	0.1244330598	0	0.0001307333572	0
2203	Pkib	0.124383395	0	0.0001307333572	0
2204	Ak9	0.1243083632	0	0.0001307333572	0
2205	Zmym3	0.1241968387	0	0.0001307333572	0
2206	Tekt4	0.1241107268	0	0.0001307333572	0
2207	Lztr1	0.1240709832	0	0.0001307333572	0
2208	Sebox	0.1240623842	0	0.0001307333572	0
2209	Id1	0.1240299131	0	0.0001307333572	0
2210	Asb2	0.1239690164	0	0.0001307333572	0
2211	Arhgap20	0.1239385187	0	0.0001307333572	0
2212	Plpp1	0.1237856347	0	0.0001307333572	0
2213	Morn2	0.1237221113	0	0.0001307333572	0
2214	Fbxo10	0.1236271655	0	0.0001307333572	0
2215	Tbx3os2	0.1235152945	0	0.0001307333572	0
2216	S100a9	0.1234830876	0	0.0001307333572	0
2217	Sh3bgrl2	0.1232977842	0	0.0001307333572	0
2218	Sema4f	0.1229985713	0	0.0001307333572	0
2219	Pbxip1	0.1229517387	0	0.0001307333572	0
2220	Cmtm8	0.1228699085	0	0.0001307333572	0
2221	Ccdc60	0.1228469368	0	0.0001307333572	0
2222	Stk39	0.1227269161	0	0.0001307333572	0
2223	Tnfaip8l3	0.1225009012	0	0.0001307333572	0
2224	Acaa2	0.1223768431	0	0.0001307333572	0
2225	Arhgef3	0.1221905469	0	0.0001307333572	0
2226	Kctd12	0.122081116	0	0.0001307333572	0
2227	Ccdc162	0.1220713346	0	0.0001307333572	0
2228	Sec61b	0.1220029788	0	0.0001307333572	0
2229	Dock9	0.121865375	0	0.0001307333572	0
2230	Osbpl3	0.1217706541	0	0.0001307333572	0
2231	Ccdc85a	0.1217660328	0	0.0001307333572	0
2232	Sox3	0.1216672442	0	0.0001307333572	0
2233	Arx	0.1216572747	0	0.0001307333572	0
2234	Lhfpl2	0.1215514452	0	0.0001307333572	0
2235	H2-D1	0.1213873933	0	0.0001307333572	0
2236	B2m	0.1213414999	0	0.0001307333572	0
2237	Loxl1	0.1213026329	0	0.0001307333572	0
2238	Slc7a11	0.1212988971	0	0.0001307333572	0
2239	Plppr1	0.1210251903	0	0.0001307333572	0
2240	Nectin3	0.1210063624	0	0.0001307333572	0
2241	Dnaaf3	0.1208193536	0	0.0001307333572	0
2242	Abi1	0.1206444303	0	0.0001307333572	0
2243	Colec12	0.1206037313	0	0.0001307333572	0
2244	Nckipsd	0.1205970196	0	0.0001307333572	0
2245	Ankrd34b	0.1205483089	0	0.0001307333572	0
2246	Dlx1	0.1205234198	0	0.0001307333572	0
2247	Pstpip1	0.1205160557	0	0.0001307333572	0
2248	Fam189a2	0.1204755987	0	0.0001307333572	0
2249	Glra1	0.1202758228	0	0.0001307333572	0
2250	Kit	0.1202292671	0	0.0001307333572	0
2251	Dpep1	0.1200895579	0	0.0001307333572	0
2252	Elfn1	0.1200673243	0	0.0001307333572	0
2253	Cntnap2	0.1200042318	0	0.0001307333572	0
2254	Noct	0.119961038	0	0.0001307333572	0
2255	Iqcg	0.1198170946	0	0.0001307333572	0
2256	Perp	0.1196762216	0	0.0001307333572	0
2257	Rtl5	0.1195686471	0	0.0001307333572	0
2258	Acss3	0.1194840631	0	0.0001307333572	0
2259	Pcbp3	0.1194610339	0	0.0001307333572	0
2260	Hspb6	0.1194137862	0	0.0001307333572	0
2261	Cetn2	0.1193168921	0	0.0001307333572	0
2262	Vit	0.1192735488	0	0.0001307333572	0
2263	Bhlhe23	0.1191640611	0	0.0001307333572	0
2264	Slc9a2	0.1190556422	0	0.0001307333572	0
2265	Sytl1	0.118988754	0	0.0001307333572	0
2266	Fam216a	0.1189574222	0	0.0001307333572	0
2267	Ankrd6	0.1189495279	0	0.0001307333572	0
2268	Dab2	0.1189110596	0	0.0001307333572	0
2269	Defb9	0.1189029496	0	0.0001307333572	0
2270	4932443I19Rik	0.118804186	0	0.0001307333572	0
2271	Rxfp1	0.118670785	0	0.0001307333572	0
2272	Zfp36l1	0.1185475488	0	0.0001307333572	0
2273	Elmo2	0.1184820885	0	0.0001307333572	0
2274	Arhgap39	0.1184235652	0	0.0001307333572	0
2275	S100a8	0.1184160381	0	0.0001307333572	0
2276	Wnt2	0.1180087321	0	0.0001307333572	0
2277	Acsl4	0.1178848554	0	0.0001307333572	0
2278	Gm19412	0.117880359	0	0.0001307333572	0
2279	Bgn	0.1178164477	0	0.0001307333572	0
2280	Isyna1	0.1177212809	0	0.0001307333572	0
2281	Izumo4	0.1176323349	0	0.0001307333572	0
2282	Hist3h2ba	0.1176121435	0	0.0001307333572	0
2283	Klhl22	0.1174400596	0	0.0001307333572	0
2284	Wasl	0.1174231142	0	0.0001307333572	0
2285	Ucn	0.1172857436	0	0.0001307333572	0
2286	Zmynd10	0.1172388694	0	0.0001307333572	0
2287	Nudt11	0.1171878306	0	0.0001307333572	0
2288	Lmx1b	0.1171646442	0	0.0001307333572	0
2289	Fbxo25	0.1169543593	0	0.0001307333572	0
2290	Calca	0.1169422108	0	0.0001307333572	0
2291	Raver2	0.1168598697	0	0.0001307333572	0
2292	Htr1a	0.1168227882	0	0.0001307333572	0
2293	Mrps6	0.1167632847	0	0.0001307333572	0
2294	Arhgap12	0.116760242	0	0.0001307333572	0
2295	Slc35f4	0.1167298912	0	0.0001307333572	0
2296	Acad8	0.116713324	0	0.0001307333572	0
2297	Slc6a12	0.1166796788	0	0.0001307333572	0
2298	Jph1	0.1166783271	0	0.0001307333572	0
